entity_type,model,excluded_round,training_rounds,entity_id,entity_name,form_tier,actual_bonus,predicted_bonus,prediction_event_effect,error
constructor,personal_mean,2,"4,5,9",mercedes,Mercedes,high,23,20.66666667,0,-2.333333333
constructor,personal_mean,2,"4,5,9",rb,Racing Bulls,middle,10,5.666666667,0,-4.333333333
constructor,personal_mean,2,"4,5,9",red_bull,Red Bull Racing,high,18,2.333333333,0,-15.66666667
constructor,personal_mean,2,"4,5,9",williams,Williams,low,25,7.5,0,-17.5
constructor,personal_mean,4,"2,5,9",alpine,Alpine,middle,3,10.66666667,0,7.666666667
constructor,personal_mean,4,"2,5,9",aston_martin,Aston Martin,low,20,3.666666667,0,-16.33333333
constructor,personal_mean,4,"2,5,9",audi,Audi,middle,-30,3.333333333,0,33.33333333
constructor,personal_mean,4,"2,5,9",cadillac,Cadillac,low,5,3.666666667,0,-1.333333333
constructor,personal_mean,4,"2,5,9",ferrari,Ferrari,high,12,19.66666667,0,7.666666667
constructor,personal_mean,4,"2,5,9",haas,Haas F1 Team,middle,12,10.33333333,0,-1.666666667
constructor,personal_mean,4,"2,5,9",mclaren,McLaren,high,22,16.33333333,0,-5.666666667
constructor,personal_mean,4,"2,5,9",mercedes,Mercedes,high,11,24.66666667,0,13.66666667
constructor,personal_mean,4,"2,5,9",rb,Racing Bulls,middle,-6,11,0,17
constructor,personal_mean,4,"2,5,9",red_bull,Red Bull Racing,high,9,5.333333333,0,-3.666666667
constructor,personal_mean,4,"2,5,9",williams,Williams,low,9,15.5,0,6.5
constructor,personal_mean,5,"2,4,9",alpine,Alpine,middle,11,8,0,-3
constructor,personal_mean,5,"2,4,9",aston_martin,Aston Martin,low,-6,12.33333333,0,18.33333333
constructor,personal_mean,5,"2,4,9",audi,Audi,middle,1,-7,0,-8
constructor,personal_mean,5,"2,4,9",cadillac,Cadillac,low,11,1.666666667,0,-9.333333333
constructor,personal_mean,5,"2,4,9",ferrari,Ferrari,high,9,20.66666667,0,11.66666667
constructor,personal_mean,5,"2,4,9",haas,Haas F1 Team,middle,5,12.66666667,0,7.666666667
constructor,personal_mean,5,"2,4,9",mclaren,McLaren,high,15,18.66666667,0,3.666666667
constructor,personal_mean,5,"2,4,9",mercedes,Mercedes,high,21,21.33333333,0,0.3333333333
constructor,personal_mean,5,"2,4,9",rb,Racing Bulls,middle,13,4.666666667,0,-8.333333333
constructor,personal_mean,5,"2,4,9",red_bull,Red Bull Racing,high,-8,11,0,19
constructor,personal_mean,5,"2,4,9",williams,Williams,low,6,17,0,11
constructor,personal_mean,9,"2,4,5",alpine,Alpine,middle,12,7.666666667,0,-4.333333333
constructor,personal_mean,9,"2,4,5",aston_martin,Aston Martin,low,6,8.333333333,0,2.333333333
constructor,personal_mean,9,"2,4,5",audi,Audi,middle,6,-8.666666667,0,-14.66666667
constructor,personal_mean,9,"2,4,5",cadillac,Cadillac,low,-1,5.666666667,0,6.666666667
constructor,personal_mean,9,"2,4,5",ferrari,Ferrari,high,14,19,0,5
constructor,personal_mean,9,"2,4,5",haas,Haas F1 Team,middle,12,10.33333333,0,-1.666666667
constructor,personal_mean,9,"2,4,5",mclaren,McLaren,high,22,16.33333333,0,-5.666666667
constructor,personal_mean,9,"2,4,5",mercedes,Mercedes,high,30,18.33333333,0,-11.66666667
constructor,personal_mean,9,"2,4,5",rb,Racing Bulls,middle,10,5.666666667,0,-4.333333333
constructor,personal_mean,9,"2,4,5",red_bull,Red Bull Racing,high,6,6.333333333,0,0.3333333333
constructor,shrunk_personal_mean,2,"4,5,9",alpine,Alpine,middle,9,8.50778656,0,-0.4922134397
constructor,shrunk_personal_mean,2,"4,5,9",aston_martin,Aston Martin,low,11,3.282934191,0,-7.717065809
